LOGIN,ACTION,TARGET_NAME,PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_LOCATION,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3,REQUEST_DATE
48340,remove_access,6731,37578,8,33290,33690,9,33430,6,40214,33416,33689,33418,2008-04-07 08:13:25
37376,add_access,8557,36850,8,33290,33593,33431,33461,6,36230,33416,33529,33418,2009-05-13 10:21:50
37765,add_access,3123,37767,8,33290,34012,33345,33526,6,37766,33521,34012,33523,2010-06-21 17:51:42
61335,add_access,8344,34496,8,33290,34025,33431,33430,6,40217,33316,34024,33317,2010-08-16 13:45:50
75697,remove_access,11308,33336,8,33269,33307,33275,11,6,34072,2,3,4,2010-08-06 00:34:19
70545,add_access,10596,37005,8,33290,33993,33289,37006,6,37004,33416,33689,33418,2010-03-29 04:09:01
54391,remove_access,9737,33420,8,33422,33419,33431,33423,6,33415,33416,33417,33418,2009-07-06 04:11:00
52646,remove_access,9810,33449,8,33290,33448,33289,33450,6,33446,33283,33447,33285,2008-06-11 16:12:14
63829,add_access,11113,33518,8,33290,33621,9,33430,6,44048,33426,33621,33428,2009-10-12 09:36:02
36148,add_access,3278,36152,8,33290,36151,33289,33291,6,36149,33283,36150,33285,2008-07-29 08:30:00
39014,add_access,3919,39015,8,33290,36369,9,33930,6,36368,33426,33427,33428,2010-06-02 08:34:20
53069,add_access,7190,53070,33751,33290,33667,33431,33291,6,37102,33283,33666,33285,2009-02-02 09:15:15
77739,add_access,2301,33308,8,33276,33541,33309,11,6,36068,2,3,4,2010-07-21 12:58:34
73766,remove_access,5034,73767,8,33290,34047,33345,34046,6,47964,34046,34047,34048,2010-01-15 13:51:05
74629,remove_access,10161,74630,8,33290,33787,33289,33678,6,34326,33426,33675,33428,2005-10-21 10:02:49
72168,add_access,3287,72169,8,33290,33501,9,33712,6,45835,33347,33501,33502,2008-06-27 15:16:04
52216,add_access,10955,40144,8,33455,33453,33326,11,6,43425,2,3,4,2009-03-12 04:50:29
72302,add_access,8825,33518,8,33290,37199,9,33430,6,37198,33316,34024,33317,2009-12-16 09:54:26
70774,add_access,10734,33616,8,33290,33593,9,33461,6,70775,33416,33529,33418,2009-07-27 17:39:49
38185,add_access,9115,7,8,33455,33453,33289,11,6,38186,2,3,4,2010-08-03 05:32:31
44188,add_access,4069,36557,8,33844,36556,33289,33930,6,33926,33426,33927,33428,2009-01-14 09:01:55
43562,add_access,11008,43564,35227,33290,35228,33431,33291,6,43563,33283,35227,33285,2007-06-29 15:23:19
52637,remove_access,7089,33518,8,33290,33731,9,33430,6,39587,2,33730,4,2008-04-10 17:11:23
40128,remove_access,8885,40129,8,33290,33549,9,33526,6,34786,33521,34787,33523,2010-03-17 13:33:09
45539,add_access,6895,45541,8,33290,33497,33289,34780,6,45540,33283,33323,33285,2008-11-17 10:13:56
75113,add_access,7093,52147,8,33290,33667,33289,33291,6,52146,33283,33666,33285,2010-08-05 16:03:54
54008,remove_access,7693,54009,8,33296,34200,9,33657,6,38171,2,33730,4,2009-12-21 20:25:13
68477,add_access,5771,34390,8,33455,33438,33309,11,6,38443,2,3,4,2009-12-03 08:47:17
67041,add_access,11284,33336,8,33455,33279,33275,11,6,35054,2,3,4,2009-10-19 07:28:57
58988,add_access,10538,58989,8,33290,34047,33431,34046,6,37149,34046,34047,34048,2006-03-07 13:28:18
52025,add_access,2362,52027,8,33290,33524,9,33526,6,52026,33521,33522,33523,2009-12-16 09:51:15
54875,add_access,2597,33518,8,33330,33350,33289,33430,6,41969,33283,33885,33285,2009-10-06 08:25:30
45242,add_access,7123,33518,8,33290,39452,9,33430,6,41523,33283,33447,33285,2008-11-20 10:14:51
67242,add_access,10188,33486,8,33276,33485,33431,11,6,33484,2,3,4,2009-06-15 12:50:59
55048,add_access,4182,7,8,33455,33453,9,11,6,44311,2,3,4,2009-10-19 13:49:21
71460,add_access,9290,36249,8,33290,33812,33431,33430,6,49946,33299,33601,33301,2009-10-21 09:39:59
72174,add_access,8557,33430,8,33422,33573,9,33430,6,34775,33416,33529,33418,2009-05-13 10:21:50
60051,remove_access,10863,53041,8,33290,36015,33431,33430,6,36502,33283,35543,33285,2009-01-19 19:38:04
76168,add_access,3202,76169,33777,33290,35374,33345,33461,6,42248,33426,33675,33428,2010-03-29 09:15:39
52223,add_access,10917,52224,8,33290,34480,33326,33430,6,47741,33316,34024,33317,2010-03-05 11:18:35
72919,add_access,9659,72920,45804,33290,34041,33289,33678,6,34040,33426,33675,33428,2006-09-27 15:07:01
47363,add_access,7190,33518,8,33290,36490,9,33430,6,40385,33283,33284,33285,2009-02-02 09:15:15
56668,add_access,9615,33518,8,33388,34353,9,33430,6,46825,33316,34024,33317,2010-06-28 15:02:49
38187,add_access,9802,33336,8,33269,33279,33275,11,6,38188,2,3,4,2007-08-13 02:11:08
47901,add_access,7489,47903,8,33290,34381,33326,33291,6,47902,33283,33584,33285,2009-04-24 11:09:23
72607,add_access,9638,33947,8,33290,33690,9,33430,6,45886,33416,33689,33418,2008-10-30 16:18:10
74244,add_access,8453,33336,8,33455,33279,33275,11,6,35054,2,3,4,2010-01-19 08:48:45
50919,add_access,3161,50921,8,33290,34862,33431,33526,6,50920,33521,34861,33523,2010-05-06 15:49:17
59933,add_access,2004,36016,8,33290,45530,9,34539,6,58398,33416,33476,33418,2009-06-05 15:37:47
39515,remove_access,10105,39516,8,33290,34956,33431,33604,6,36914,33416,33476,33418,2009-07-29 13:18:11
60038,add_access,4581,33518,8,33904,33731,9,33430,6,48423,2,33730,4,2009-07-14 09:12:45
71310,add_access,10733,71311,44965,33290,34662,34576,34577,6,34571,33283,36494,33285,2008-02-15 18:11:31
77668,add_access,8762,77669,8,33290,33501,33326,33347,6,45835,33347,33501,33502,2009-07-23 10:51:19
61941,add_access,3199,36431,8,33290,33396,9,33430,6,33394,33299,33395,33301,2008-07-29 09:29:04
42719,remove_access,11094,33862,8,33290,42721,33431,33863,6,42720,33316,33385,33317,2009-10-06 10:52:17
49360,remove_access,9802,49362,8,33269,33266,33268,33270,6,49361,2,33265,4,2008-09-11 04:18:19
42405,add_access,2503,33333,8,33313,33467,33268,33270,6,39191,2,33265,4,2009-09-14 10:08:42
47884,remove_access,9459,33518,8,33290,37709,9,33430,6,40832,33283,33447,33285,2009-01-09 14:37:59
67383,remove_access,8878,33518,8,33290,34465,9,33430,6,34464,33283,34432,33285,2010-03-21 22:18:55
49423,add_access,10300,33518,8,33290,34251,9,33430,6,41788,2,33730,4,2006-09-27 08:37:13
62422,remove_access,9811,33691,8,33290,35454,33289,33430,6,37776,33426,35335,33428,2009-08-03 12:39:59
64473,remove_access,9776,64474,8,33455,34200,33431,33657,6,36384,2,33730,4,2005-05-06 00:46:34
42206,add_access,9729,39732,8,33313,34535,33309,34553,6,41553,33283,33447,33285,2008-11-21 19:54:33
52233,add_access,11031,33518,8,33388,34025,9,33430,6,49742,33316,34024,33317,2007-12-13 10:45:06
71261,add_access,8557,34557,8,33290,35132,9,33430,6,52863,33283,33447,33285,2008-03-04 10:22:43
76140,add_access,1756,49389,8,33290,33517,9,33430,6,35824,33357,33458,33359,2009-10-02 15:02:40
40162,remove_access,10542,33518,40163,33290,33731,9,33430,6,1824,2,33730,4,2008-10-20 10:44:56
60951,add_access,6893,33691,8,33290,33448,9,33430,6,33883,33283,33447,33285,2007-09-07 11:03:32
52969,add_access,7407,52970,8,33290,35905,33431,33461,6,51229,33426,33621,33428,2009-09-09 10:17:14
70994,add_access,3287,40887,8,33290,34597,9,33347,6,36559,33347,34597,33502,2010-07-26 12:05:11
42236,remove_access,8888,33478,8,33290,34793,33431,33430,6,42237,33299,33601,33301,2010-03-21 22:20:48
56062,add_access,4412,56063,8,33290,36119,33289,33347,6,53006,33347,36118,33502,2009-06-15 15:37:20
64617,add_access,8791,33622,8,33290,39171,9,33930,6,40891,33426,33927,33428,2008-04-25 08:17:39
71281,add_access,11316,7,8,33455,33453,9,11,6,71282,2,3,4,2008-08-12 04:14:57
74513,add_access,6993,33478,8,33290,33396,9,33430,6,35512,33299,33395,33301,2009-08-13 15:31:17
44383,add_access,4586,36632,8,33290,35835,33326,33430,6,35142,33316,33385,33317,2009-06-16 00:43:28
52045,remove_access,10283,36802,8,33290,34597,33431,33347,6,39159,33347,34597,33502,2006-09-22 09:23:12
76686,add_access,2583,38434,8,33290,33318,33289,33657,6,36672,33316,33385,33317,2009-03-25 14:28:35
66327,remove_access,10821,49619,8,33290,33602,9,33863,6,48223,33299,33601,33301,2010-01-05 16:22:26
47326,add_access,7714,33336,8,33313,33279,33275,11,6,34763,2,3,4,2010-03-25 10:34:50
74422,add_access,8812,33518,8,33290,33621,9,33430,6,36866,33426,33621,33428,2009-07-21 16:19:38
70899,add_access,2660,70900,8,38785,38783,33431,33291,6,59160,33283,33584,33285,2010-03-18 08:45:57
45736,add_access,8721,45737,8,33313,33279,33309,11,6,33819,2,3,4,2010-02-22 01:14:35
39716,add_access,10941,33442,8,33313,33438,33309,11,6,39717,2,3,4,2010-05-05 09:10:59
59215,remove_access,10826,33518,8,33290,37863,9,33430,6,37862,33316,34024,33317,2009-04-21 07:59:46
53441,add_access,3312,40547,35227,33290,33854,33345,33461,6,35466,33426,33853,33428,2008-12-17 10:49:49
52318,add_access,9622,33691,8,33290,37709,9,33430,6,51575,33283,33447,33285,2007-07-09 15:07:24
49101,add_access,8630,49103,8,33290,34793,9,33423,6,49102,33299,33601,33301,2010-08-11 16:04:10
64848,add_access,9959,45236,8,33290,42633,33431,33604,6,45373,33416,33529,33418,2005-11-08 10:00:00
64254,add_access,7123,33518,8,33290,35132,33289,33430,6,56980,33283,33447,33285,2010-08-24 15:53:29
77240,add_access,10107,40146,8,33290,35112,9,33291,6,38240,33416,33529,33418,2010-06-16 14:02:45
41387,add_access,8204,38118,8,33290,33477,33431,600,6,41388,33416,33476,33418,2009-06-24 09:47:39
55303,add_access,2660,40091,8,33290,33775,33431,33291,6,39389,33283,33323,33285,2010-03-18 08:45:58
47993,add_access,9724,33336,8,33296,33279,33275,11,6,33850,2,3,4,2009-02-26 06:15:35
55563,remove_access,9117,44698,8,33290,35018,9,33347,6,36942,33347,35017,33502,2009-06-29 10:06:35
58495,add_access,5083,58496,8,33290,33549,33368,33526,6,37900,33521,34787,33523,2009-11-11 00:10:00
72423,remove_access,8169,48559,8,33904,36213,33431,33833,6,48385,2,34181,4,2009-10-08 00:05:09
47253,add_access,11132,33518,8,33422,35822,33289,33430,6,36252,33283,33284,33285,2009-02-20 09:04:59
47046,add_access,7489,47047,8,33290,33775,33326,34577,6,40923,33283,33323,33285,2007-07-22 21:56:25
61706,add_access,9268,33518,8,33422,35822,9,33430,6,44009,33283,33284,33285,2009-04-17 10:07:33
36913,add_access,6093,36915,8,33290,34956,9,33604,6,36914,33416,33476,33418,2010-07-07 11:27:09
41490,add_access,9809,41491,8,33276,33307,33309,11,6,34321,2,3,4,2005-11-07 16:28:15
76291,remove_access,4872,76292,8,33290,34985,9,33403,6,33543,33521,33544,33523,2010-06-19 17:34:56
75144,remove_access,9822,44169,8,33439,33822,33309,11,6,38809,2,3,4,2009-09-01 04:10:09
75933,add_access,4923,46682,8,33290,35159,33431,33526,6,60643,33521,35659,33523,2010-06-02 08:07:37
76761,add_access,6879,76762,8,33290,35571,9,33461,6,35780,33283,35570,33285,2010-07-05 20:59:21
39157,add_access,7747,35162,8,33408,33366,9,33370,6,36794,2,33365,4,2010-02-15 13:40:07
53443,add_access,11282,33336,8,33313,33438,33275,11,6,33630,2,3,4,2009-10-16 11:36:14
50679,add_access,4935,50681,40163,33290,38624,33431,34780,6,50680,33283,40641,33285,2010-01-04 09:19:22
66925,add_access,5241,36929,8,33290,36730,33431,33526,6,39175,33521,38331,33523,2010-05-19 08:40:33
69491,add_access,10616,33518,33344,33346,33598,9,33430,6,33597,33339,33895,33341,2010-01-04 10:40:43
41421,add_access,10771,36016,8,33290,35463,33431,37073,6,38062,33299,34471,33301,2008-04-02 08:51:11
38969,add_access,2193,38972,8,33752,38971,33289,33347,6,38970,33416,33748,33418,2009-07-14 09:39:48
35549,add_access,7014,35552,34383,33290,35551,9,33291,6,35550,33283,33584,33285,2008-05-28 13:47:06
46859,add_access,7828,39979,8,33290,37386,33431,33863,6,46860,33299,34471,33301,2008-11-13 16:52:05
66378,add_access,9552,66380,8,33290,37995,33431,33461,6,66379,33357,37994,33359,2009-04-29 14:11:25
41273,add_access,10083,7,8,33313,35285,9,11,6,35284,2,3,4,2010-01-07 10:16:33
67666,add_access,9511,33933,8,33369,33366,33309,33370,6,36470,2,33365,4,2009-10-08 09:13:14
78139,remove_access,3726,78140,8,33290,60933,33431,33526,6,60932,33521,60933,33523,2008-08-18 09:57:09
50350,add_access,11102,50351,8,33290,35374,33431,37073,6,44004,33426,33675,33428,2008-04-11 09:04:16
65026,add_access,8852,33518,8,33290,34251,9,33430,6,47339,2,33730,4,2008-11-03 08:33:33
64953,add_access,8633,51074,8,33290,33621,9,33450,6,46581,33426,33621,33428,2010-03-18 11:29:51
44010,add_access,9676,33518,8,33290,35920,9,33430,6,44011,2,33365,4,2008-05-15 17:53:15
48272,add_access,3163,41560,8,33290,34862,33345,33526,6,45267,33521,34861,33523,2010-03-04 14:05:00
46506,add_access,8325,44503,8,33290,34025,33326,33430,6,37334,33316,34024,33317,2009-06-11 15:36:56
60184,add_access,9958,38360,8,33290,34573,9,34539,6,40459,33283,34572,33285,2010-06-28 16:04:47
54603,remove_access,10704,33518,8,33290,34102,9,33430,6,54499,33299,33790,33301,2008-06-02 04:26:55
51695,add_access,7093,51696,34383,33290,33350,33431,33291,6,43483,33283,33885,33285,2009-12-11 10:58:58
63829,add_access,7341,33518,8,33290,33621,9,33430,6,44048,33426,33621,33428,2008-02-25 09:57:39
35118,remove_access,10191,35120,8,33313,34200,9,33657,6,35119,2,33730,4,2009-03-11 14:59:04
42663,add_access,9139,7,8,10,5,33289,11,6,42664,2,3,4,2010-08-26 15:18:11
67058,remove_access,11140,67059,8,33290,34319,33326,33526,6,35012,33521,35013,33523,2009-06-23 12:14:12
66560,add_access,7303,66561,8,33290,33676,33289,33678,6,33674,33426,33675,33428,2009-08-20 22:29:58
71238,add_access,10004,33691,8,33290,39452,9,33430,6,41246,33283,33447,33285,2007-01-02 10:19:35
50110,add_access,8033,33478,8,33290,40737,33431,33430,6,38782,33283,33584,33285,2010-08-02 08:39:25
50817,add_access,11310,33336,8,33296,33541,33275,11,6,35291,2,3,4,2010-01-06 10:28:08
77593,add_access,10460,33518,8,33290,37037,9,33430,6,37036,33416,33529,33418,2009-09-30 16:31:50
44056,add_access,11026,36877,8,33904,33902,33431,33430,6,44057,2,33730,4,2007-09-18 16:47:50
55563,remove_access,9128,44698,8,33290,35018,9,33347,6,36942,33347,35017,33502,2009-07-23 06:57:41
77971,add_access,10408,33691,8,33290,37863,9,33430,6,37862,33316,34024,33317,2006-03-16 09:09:58
63654,add_access,9828,33489,8,10,33279,33275,11,6,36154,2,3,4,2005-11-04 17:36:32
56565,add_access,3147,37832,8,33290,34862,33289,33526,6,56566,33521,34861,33523,2010-06-22 13:00:00
69155,add_access,10783,33518,8,33290,35132,9,33430,6,65843,33283,33447,33285,2009-11-25 14:28:36
61340,add_access,9265,61341,40171,33290,34131,33431,33291,6,40235,33283,40171,33285,2006-09-27 11:31:49
42907,add_access,7108,33677,8,33290,34041,33289,33678,6,33786,33426,33675,33428,2008-04-30 10:10:44
36049,add_access,3120,36051,8,33290,33524,34576,36052,6,36050,33521,33522,33523,2010-06-01 09:53:50
39063,remove_access,11026,33518,8,33290,39065,9,33430,6,39064,33316,34024,33317,2007-09-04 13:13:40
64760,add_access,8557,64762,8,34493,34491,33270,33587,6,64761,33283,34490,33285,2008-11-07 12:44:34
77241,add_access,9573,33518,8,33290,34891,33431,33430,6,34890,33299,33790,33301,2008-02-25 08:17:07
36567,add_access,3851,36569,36570,33290,35027,34576,34577,6,36568,35025,35027,35026,2009-12-08 08:35:59
76795,add_access,3145,76796,8,33290,34862,33431,33526,6,43308,33521,34861,33523,2008-02-15 11:09:07
45676,add_access,7779,45677,33777,33290,33497,33431,34780,6,36538,33283,33323,33285,2008-06-13 08:39:03
67872,remove_access,7362,67873,37369,33290,33690,9,33450,6,43935,33416,33689,33418,2009-12-03 10:34:55
53841,add_access,10835,53842,8,33904,33870,33431,33291,6,36212,2,3,4,2010-08-04 22:00:26
57125,add_access,10379,39896,8,33320,33386,33309,33657,6,39895,33316,33385,33317,2009-11-03 06:36:39
76798,add_access,8785,76799,8,33290,40652,34576,34577,6,34571,33283,33584,33285,2007-09-20 09:41:24
53432,add_access,10238,44431,8,33290,35132,33326,33430,6,44052,33283,33447,33285,2010-01-27 08:35:36
44504,add_access,9612,38320,8,33320,33386,33289,33657,6,33655,33316,33385,33317,2010-04-28 11:39:35
69251,add_access,8460,33518,8,33290,34398,9,33430,6,34841,33299,34397,33301,2007-12-03 09:59:34
66847,remove_access,5241,66848,8,33290,36088,33431,33526,6,36993,33521,36087,33523,2010-08-16 11:16:25
65255,add_access,10501,56788,8,33422,35212,33326,33347,6,40761,33416,34542,33418,2009-07-02 15:37:55
40925,add_access,2660,40927,8,33290,34862,9,33526,6,40926,33521,34861,33523,2009-09-29 09:40:18
69088,add_access,10132,39817,8,33904,37424,9,35276,6,37423,2,3,4,2009-10-08 23:31:03
57665,add_access,8392,57666,8,33904,33902,33345,33430,6,46926,2,33730,4,2008-03-14 09:44:55
57668,remove_access,7561,7,8,33313,33467,9,11,6,39753,2,3,4,2009-05-04 08:30:05
63869,add_access,9616,63870,8,33290,35796,9,34780,6,35794,33283,35795,33285,2010-07-01 10:38:44
42120,add_access,3610,34936,8,33290,34573,9,33712,6,42121,33283,34572,33285,2010-08-26 16:17:44
78173,remove_access,7654,78174,35217,35218,35215,33431,33863,6,43236,33339,35215,33341,2009-10-07 10:57:13
63705,remove_access,9719,63706,8,33296,34200,33289,33657,6,38171,2,33730,4,2008-09-09 04:15:01
52025,add_access,9287,52027,8,33290,33524,9,33526,6,52026,33521,33522,33523,2010-01-21 12:43:06
35118,add_access,10112,35120,8,33313,34200,9,33657,6,35119,2,33730,4,2008-06-25 11:34:36
42994,remove_access,8582,37560,34005,33408,33966,33309,33968,6,34028,2,33365,4,2009-05-22 09:32:37
57005,remove_access,8064,57006,8,33408,33366,33368,33370,6,40770,2,33365,4,2010-01-05 11:51:39
62754,add_access,3691,35120,8,33269,34200,9,33657,6,35119,2,33730,4,2010-06-11 17:23:22
36875,remove_access,10145,36877,8,33290,35926,33431,33430,6,36876,33339,34566,33341,2010-03-29 10:42:35
58372,add_access,10323,58373,8,33290,39584,33289,33604,6,39957,33316,33385,33317,2007-09-10 16:32:20
48464,add_access,7714,33336,8,33313,33279,33275,11,6,37786,2,3,4,2010-06-14 08:22:05
71534,remove_access,9572,33947,8,33290,34891,9,33430,6,38730,33299,33790,33301,2009-04-16 08:18:52
70697,add_access,11274,40144,8,33455,33453,33326,11,6,46567,2,3,4,2009-10-14 12:01:37
62826,remove_access,3284,62827,8,33290,35018,33289,33347,6,45821,33347,35017,33502,2010-04-05 11:08:51
74981,add_access,3656,54433,8,33276,33485,9,33628,6,54432,2,3,4,2009-11-20 08:29:25
63467,add_access,8785,63468,8,33290,34573,33431,33291,6,50022,33283,34572,33285,2008-03-10 11:26:20
42281,remove_access,3163,42283,8,33290,34412,9,34780,6,42282,33283,34411,33285,2009-10-22 15:08:45
38989,add_access,9811,38991,8,33290,33667,33345,34577,6,38990,33283,33666,33285,2008-02-13 14:19:23
64510,remove_access,6726,64511,8,34913,35612,9,33291,6,47736,33416,33529,33418,2008-01-09 11:05:28
77034,remove_access,9803,36929,8,33290,35207,33431,33526,6,43376,33521,34787,33523,2010-06-30 16:46:48
53582,add_access,6976,36850,53583,33290,36151,33431,33461,6,36149,33283,36150,33285,2010-02-05 15:07:16
47949,add_access,10083,33336,8,33276,33279,33275,11,6,35484,2,3,4,2009-04-29 15:48:35
42752,add_access,4183,33336,8,33455,33438,33309,11,6,42753,2,3,4,2008-08-31 12:31:28
65812,add_access,4023,42884,8,33313,33438,33289,33526,6,42883,2,3,4,2010-06-17 08:15:56
51593,add_access,8557,47337,8,33290,51594,33289,33430,6,47336,33426,33675,33428,2009-05-13 10:21:50
63853,remove_access,9129,33770,8,33290,33769,33289,33347,6,33767,2,33768,4,2009-04-03 11:32:01
60864,remove_access,10347,60865,8,33290,34862,33345,33526,6,45267,33521,34861,33523,2007-05-29 10:04:56
41242,add_access,8311,41244,8,33976,34491,33345,34242,6,41243,33283,33975,33285,2008-06-27 14:49:17
70231,remove_access,5743,40046,8,33290,40045,33326,33347,6,70232,33347,36118,33502,2010-03-09 15:48:38
43620,add_access,9634,43621,8,33290,38378,33431,34435,6,37110,33283,34432,33285,2010-02-17 22:37:13
76740,add_access,6897,76741,33751,33290,33667,33326,34780,6,52454,33283,33666,33285,2007-03-26 00:44:45
58874,add_access,3199,58876,8,33290,34412,33431,33291,6,58875,33283,34411,33285,2009-12-17 09:15:08
55013,remove_access,10119,55014,8,33904,36213,33326,33423,6,39687,2,34181,4,2005-10-26 10:22:46
61798,add_access,9533,61799,8,33290,35926,9,33739,6,41301,33339,34566,33341,2008-08-07 08:35:47
52080,remove_access,8914,34743,8,33296,33375,33268,33270,6,34742,2,33265,4,2010-07-16 12:49:40
76818,remove_access,10285,33691,8,33290,33866,33431,33430,6,46103,33299,33866,33301,2005-04-19 16:11:10
38868,add_access,11008,34918,8,33313,33467,33431,11,6,38869,2,3,4,2008-12-08 08:42:37
53161,remove_access,3287,53163,8,34913,35301,9,33423,6,53162,33416,33529,33418,2010-03-24 10:36:28
47356,add_access,8169,45383,8,33313,33467,33326,11,6,37531,2,3,4,2010-08-28 13:00:19
66847,add_access,9311,66848,8,33290,36088,33431,33526,6,36993,33521,36087,33523,2008-12-02 08:45:15
39184,add_access,10119,33478,8,33290,33621,33431,33430,6,39185,33426,33621,33428,2009-02-16 09:29:24
